sim,seed,dist_size,k,n_rep,naive_mean,jackknife_mean,bootstrap_mean,naive_t_test,bootstrap_t_test
1,420,1000,14,200,0.024855858329760814,0.0008658535106754812,0.0109356979194408,"Ttest_relResult(statistic=42.172566945941576, pvalue=3.519593732612695e-101)","Ttest_relResult(statistic=25.33549720734789, pvalue=3.422982388094044e-64)"
2,420,1000,14,10,0.03653693394669636,0.010452168905846349,0.02178590156410453,"Ttest_relResult(statistic=10.095944229474972, pvalue=3.3046627756361277e-06)","Ttest_relResult(statistic=5.741456998866148, pvalue=0.00027928730534117484)"
2,420,1000,14,50,0.03581427764218275,0.010455962366281763,0.021643829144954996,"Ttest_relResult(statistic=23.352397717263766, pvalue=3.3006136590617396e-28)","Ttest_relResult(statistic=15.262522440447357, pvalue=2.986067812048186e-20)"
2,420,1000,14,100,0.035710012088851925,0.011635768082971154,0.0215416708620531,"Ttest_relResult(statistic=30.16676337449544, pvalue=1.0365651383227722e-51)","Ttest_relResult(statistic=17.60764076686197, pvalue=2.910398729462281e-32)"
2,420,1000,14,200,0.035405736202050384,0.01071377529087421,0.02106273368579173,"Ttest_relResult(statistic=43.01814892593142, pvalue=9.98937678700187e-103)","Ttest_relResult(statistic=25.456912519546652, pvalue=1.65258416502272e-64)"
1,420,1000,28,10,0.010293189945833014,-0.002296141909075927,0.0034654722985207388,"Ttest_relResult(statistic=11.445512661460173, pvalue=1.1509269415873054e-06)","Ttest_relResult(statistic=4.937329265429782, pvalue=0.000805188092573875)"
1,420,1000,28,50,0.018486944675336636,0.006088345907762944,0.011404423932351353,"Ttest_relResult(statistic=14.841448256618145, pvalue=9.260245504612446e-20)","Ttest_relResult(statistic=9.458599151662135, pvalue=1.235623122446307e-12)"
1,420,1000,28,100,0.017848826551691982,0.005791865433745887,0.011070994713763677,"Ttest_relResult(statistic=20.884375414397574, pvalue=4.6837204772912147e-38)","Ttest_relResult(statistic=13.002624829139164, pvalue=3.85860145103292e-23)"
1,420,1000,28,200,0.014690912579839321,0.0022108464768278427,0.007739497306622678,"Ttest_relResult(statistic=30.927264101295474, pvalue=6.067299330294135e-78)","Ttest_relResult(statistic=19.420314303177594, pvalue=8.045311537512276e-48)"
2,420,1000,28,10,0.016619179981642883,0.00381122540666855,0.009937310450994868,"Ttest_relResult(statistic=11.551665522996629, pvalue=1.064280755275306e-06)","Ttest_relResult(statistic=4.765926997119388, pvalue=0.001021166504366752)"
2,420,1000,28,50,0.024872462532919828,0.012253384122119279,0.01774578371493713,"Ttest_relResult(statistic=15.01239379681746, pvalue=5.834366925653986e-20)","Ttest_relResult(statistic=9.618743213806109, pvalue=7.198879933039821e-13)"
2,420,1000,28,100,0.02423481894707053,0.011959563250995946,0.017390492751835594,"Ttest_relResult(statistic=21.12575204413768, pvalue=1.8457337863223208e-38)","Ttest_relResult(statistic=13.21020074314178, pvalue=1.4190929633053554e-23)"
2,420,1000,28,200,0.021048578461407272,0.008347405272281032,0.014018153101878683,"Ttest_relResult(statistic=31.28032774039108, pvalue=9.300565303505523e-79)","Ttest_relResult(statistic=19.709114647529645, pvalue=1.158832154174586e-48)"
1,420,1000,56,10,0.004935449860705132,-0.00020080385615944273,0.0008657280594679129,"Ttest_relResult(statistic=4.197930280038674, pvalue=0.0023137729852950014)","Ttest_relResult(statistic=1.2172931642035618, pvalue=0.2544467297093351)"
1,420,1000,56,50,0.008161886629487233,0.0025488397287872634,0.004503577730409225,"Ttest_relResult(statistic=10.564755196038133, pvalue=3.1484838710555096e-14)","Ttest_relResult(statistic=5.0686990891896935, pvalue=6.109478272671614e-06)"
1,420,1000,56,100,0.007141707632733421,0.0018008994390959192,0.00368255684004154,"Ttest_relResult(statistic=13.319076908822804, pvalue=8.412603550479869e-24)","Ttest_relResult(statistic=6.486068028203914, pvalue=3.49324031692489e-09)"
1,420,1000,56,200,0.006803484686049863,0.0012778698785146211,0.003389729073225846,"Ttest_relResult(statistic=19.73387886335498, pvalue=9.81855503488054e-49)","Ttest_relResult(statistic=10.22028365636247, pvalue=5.586503871724857e-20)"
2,420,1000,56,10,0.008661502058557846,0.003468594278392584,0.004477409668120258,"Ttest_relResult(statistic=4.233603524690056, pvalue=0.0021949074978559495)","Ttest_relResult(statistic=1.2191643717911211, pvalue=0.25376973785071844)"
2,420,1000,56,50,0.011892483548456751,0.006215137048185223,0.008220582107119683,"Ttest_relResult(statistic=10.6504348104572, pvalue=2.3842578146405565e-14)","Ttest_relResult(statistic=5.134254701581719, pvalue=4.873646939322551e-06)"
2,420,1000,56,100,0.010881807783957951,0.005478647700845567,0.007377899718618189,"Ttest_relResult(statistic=13.433850790242362, pvalue=4.854453900001005e-24)","Ttest_relResult(statistic=6.467500580222652, pvalue=3.8083241624664895e-09)"
2,420,1000,56,200,0.01054328516532866,0.004954188733052116,0.007088934441727599,"Ttest_relResult(statistic=19.89983569370772, pvalue=3.239594943028014e-49)","Ttest_relResult(statistic=10.246006746567078, pvalue=4.6939818539472286e-20)"
1,420,2000,7,10,0.05288596455148199,0.010323381280507716,0.02730399524327142,"Ttest_relResult(statistic=23.998330164653527, pvalue=1.8100441243130234e-09)","Ttest_relResult(statistic=7.742583255536841, pvalue=2.871696830180447e-05)"
1,420,2000,7,50,0.0482806599678592,0.0015539753174501493,0.020526431758406346,"Ttest_relResult(statistic=51.70735505609946, pvalue=2.046050472205023e-44)","Ttest_relResult(statistic=19.10527933819895, pvalue=2.3650383673374822e-24)"
1,420,2000,7,100,0.047130855616228186,0.0001284902236013552,0.019422051644354475,"Ttest_relResult(statistic=76.3007812445258, pvalue=9.07180141784381e-90)","Ttest_relResult(statistic=27.785857905576623, pvalue=1.5149140146954412e-48)"
1,420,2000,7,200,0.047922887480320864,0.0004790921487188288,0.020881492134121823,"Ttest_relResult(statistic=97.54455830170683, pvalue=5.5776438446286366e-170)","Ttest_relResult(statistic=40.92203078707725, pvalue=7.591635455296993e-99)"
2,420,2000,7,10,0.07008925364310974,0.02546884826872665,0.04316997151964415,"Ttest_relResult(statistic=24.743996675124762, pvalue=1.3794742917086676e-09)","Ttest_relResult(statistic=9.0160548356718, pvalue=8.414448878243828e-06)"
2,420,2000,7,50,0.06547094039148471,0.016626688021686983,0.03638182833546629,"Ttest_relResult(statistic=53.23655615468117, pvalue=5.027228069566616e-45)","Ttest_relResult(statistic=19.686422555146564, pvalue=6.430613765413513e-25)"
2,420,2000,7,100,0.06431779887712205,0.015187980418702245,0.03535784701179548,"Ttest_relResult(statistic=78.62237997144082, pvalue=4.894501995132722e-91)","Ttest_relResult(statistic=28.064252826596025, pvalue=6.303214100263405e-49)"
2,420,2000,7,200,0.06512086938957942,0.015537446184016987,0.03683863603824634,"Ttest_relResult(statistic=100.46787604242222, pvalue=1.7578585628775365e-172)","Ttest_relResult(statistic=41.298604439039785, pvalue=1.4847665948925516e-99)"
1,420,2000,14,10,0.014922858035691378,-0.009197630469214086,-0.0001464223101386164,"Ttest_relResult(statistic=15.891523868148672, pvalue=6.825766744506314e-08)","Ttest_relResult(statistic=7.20855125144507, pvalue=5.0364158907082237e-05)"
1,420,2000,14,50,0.019391677521380265,-0.004999353323496407,0.005392795702681503,"Ttest_relResult(statistic=36.495988556285305, pvalue=3.447842189484292e-37)","Ttest_relResult(statistic=17.92176445506966, pvalue=3.694684248672611e-23)"
1,420,2000,14,100,0.021221127400206704,-0.002881756675827857,0.007403092970757989,"Ttest_relResult(statistic=46.588037751005075, pvalue=3.788189387137448e-69)","Ttest_relResult(statistic=23.238178095098323, pvalue=7.079598694907234e-42)"
1,420,2000,14,200,0.022647303106128298,-0.0011155264973865006,0.008940108327896691,"Ttest_relResult(statistic=57.24442671803976, pvalue=1.4588913028264526e-125)","Ttest_relResult(statistic=29.72124884694203, pvalue=4.090605019935144e-75)"
2,420,2000,14,10,0.02537504476851433,0.0005496738547844992,0.00987198098621565,"Ttest_relResult(statistic=16.261984478811698, pvalue=5.5826026786454946e-08)","Ttest_relResult(statistic=7.059376133677741, pvalue=5.9246588207290934e-05)"
2,420,2000,14,50,0.02988363416150524,0.004791322295355437,0.015410764054628667,"Ttest_relResult(statistic=37.19592842833191, pvalue=1.4031136032985565e-37)","Ttest_relResult(statistic=17.538428575323394, pvalue=9.264968753175074e-23)"
2,420,2000,14,100,0.03172794462893711,0.006923553428063216,0.017552054274442723,"Ttest_relResult(statistic=47.54476063767275, pvalue=5.5139086547575386e-70)","Ttest_relResult(statistic=23.605089997002285, pvalue=1.89853043292244e-42)"
2,420,2000,14,200,0.03317969736302195,0.008716469746115361,0.019070957083237035,"Ttest_relResult(statistic=58.40148893110945, pvalue=3.398250659496999e-127)","Ttest_relResult(statistic=30.01868909910559, pvalue=8.078844255742981e-76)"
1,420,2000,28,10,0.007623163771630104,-0.003892361398454014,0.0007805489874293692,"Ttest_relResult(statistic=11.705982705806274, pvalue=9.508939173314428e-07)","Ttest_relResult(statistic=5.298447523038204, pvalue=0.0004948718942557576)"
1,420,2000,28,50,0.010101983882271952,-0.0026902991956843734,0.0026420814599187725,"Ttest_relResult(statistic=23.60327698457808, pvalue=2.0389040648626468e-28)","Ttest_relResult(statistic=12.196661430320546, pvalue=1.85429988194534e-16)"
1,420,2000,28,100,0.011414637914362178,-0.0010532451894956656,0.004366034522661188,"Ttest_relResult(statistic=33.613908473283345, pvalue=5.940890880925031e-56)","Ttest_relResult(statistic=19.69815722912804, pvalue=5.0323699774003766e-36)"
1,420,2000,28,200,0.011782726412240709,-0.0003282558488191409,0.004890529096284738,"Ttest_relResult(statistic=38.84272298576849, pvalue=7.728055849163231e-95)","Ttest_relResult(statistic=24.10531273770687, pvalue=6.0812125425112226e-61)"
2,420,2000,28,10,0.013948507423016255,0.002218744075498558,0.007168596306287994,"Ttest_relResult(statistic=11.86684145459428, pvalue=8.467207660834633e-07)","Ttest_relResult(statistic=5.096744668924227, pvalue=0.0006479957172691743)"
2,420,2000,28,50,0.01644829214875218,0.0034334804687224875,0.008780638070828989,"Ttest_relResult(statistic=23.87760686357195, pvalue=1.209974056790637e-28)","Ttest_relResult(statistic=11.7882259630572, pvalue=6.491287153253508e-16)"
2,420,2000,28,100,0.017768267570977034,0.005079520788708261,0.010574103000187785,"Ttest_relResult(statistic=34.00090785001811, pvalue=2.091802060641088e-56)","Ttest_relResult(statistic=19.447660947807897, pvalue=1.38085207147091e-35)"
2,420,2000,28,200,0.018131045864139453,0.005800081709876063,0.011099587128479462,"Ttest_relResult(statistic=39.30152160163185, pvalue=9.76530547397657e-96)","Ttest_relResult(statistic=24.222613439611763, pvalue=2.9550466922943753e-61)"
1,420,2000,56,10,0.015222735001624438,0.010767144495973824,0.01234866953482398,"Ttest_relResult(statistic=6.2001592093512725, pvalue=0.0001588354719696421)","Ttest_relResult(statistic=2.736919250090508, pvalue=0.02296304211851456)"
1,420,2000,56,50,0.0033652874807683654,-0.002382892778087563,-0.00015490796052599286,"Ttest_relResult(statistic=14.327193254098013, pvalue=3.7952344357346385e-19)","Ttest_relResult(statistic=7.1882322132310925, pvalue=3.3914998174434475e-09)"
1,420,2000,56,100,0.004397177905363912,-0.001497225099781967,0.0009449222418420655,"Ttest_relResult(statistic=20.239629412524454, pvalue=5.827850874397866e-37)","Ttest_relResult(statistic=11.058048231823587, pvalue=5.465959728099016e-19)"
1,420,2000,56,200,0.004562164535209452,-0.0012752818010777422,0.0010958644599518303,"Ttest_relResult(statistic=28.174632675700682, pvalue=2.2269261233295028e-71)","Ttest_relResult(statistic=15.90571996585762, pvalue=2.6710074321530173e-37)"
2,420,2000,56,10,0.018986481688464646,0.014471556438247407,0.016200197108174934,"Ttest_relResult(statistic=6.271050887243974, pvalue=0.00014592392367045987)","Ttest_relResult(statistic=2.851751510089138, pvalue=0.019034728736853936)"
2,420,2000,56,50,0.007101977708215484,0.001289828551619987,0.0036201389391876683,"Ttest_relResult(statistic=14.43946406892194, pvalue=2.781774675120115e-19)","Ttest_relResult(statistic=7.359936258416617, pvalue=1.8408083892660874e-09)"
2,420,2000,56,100,0.00813289435297683,0.0021741037599183927,0.004683925703016807,"Ttest_relResult(statistic=20.395196931544916, pvalue=3.157573303201093e-37)","Ttest_relResult(statistic=11.275936542628314, pvalue=1.8467213094490894e-19)"
2,420,2000,56,200,0.008298547140560135,0.002396678929067865,0.004817412828251191,"Ttest_relResult(statistic=28.389766248322662, pvalue=6.616388854017049e-72)","Ttest_relResult(statistic=16.18156174638976, pvalue=3.8499987453864487e-38)"
